id,property_id,unit_number,floor_number,sq_ft,occupancy_status,last_renovated,last_occupied,last_vacated,created_at,modified_at
59347e40065c4689b982a84f930a6ea4,770ad6e9012d4010b2a18344f718c7e0,01004,1,2600,Vacant,1999-02-26,2023-10-06,,2024-01-11,2024-07-05
47e65e53dbfa401f80ce93dbc6952388,770ad6e9012d4010b2a18344f718c7e0,01005,1,2600,Occupied,1993-12-22,,2024-05-27,2018-08-31,2023-07-02
50119ecdc1aa4578bc8983c57c5f8980,770ad6e9012d4010b2a18344f718c7e0,01006,1,2600,Vacant,2021-10-09,2020-11-30,,2017-10-07,2022-12-10
ee75b5953d2d4c30b1d89a079ccdbd16,770ad6e9012d4010b2a18344f718c7e0,01007,1,2600,Vacant,2016-07-29,2020-11-09,,2022-02-05,2022-11-14
a9b05ac4ab21460f896459bbfb325172,770ad6e9012d4010b2a18344f718c7e0,01008,1,2600,Occupied,2007-10-11,,2021-05-27,2019-07-06,2023-07-01
0c6324148eb1417bbbc4015704df6846,770ad6e9012d4010b2a18344f718c7e0,01009,1,2600,Occupied,2023-01-09,,2024-11-01,2018-04-26,2020-03-10
32d5d11bdbc2432f95e0820c664e9d21,770ad6e9012d4010b2a18344f718c7e0,01010,1,2600,Vacant,2024-01-24,2021-06-19,,2021-12-11,2021-12-29
9ab0a1733836477ba973eb878e2df901,ac9d42d6c4184de2bcc4b31d6527ac7c,01001,1,2500,Vacant,1994-02-15,2022-03-17,,2020-11-10,2024-10-22
5b3d91f9abec4100b892a426ef7ab325,ac9d42d6c4184de2bcc4b31d6527ac7c,01002,1,2500,Vacant,2014-11-29,2022-06-02,,2021-07-17,2024-03-26
a36f2c7658fa415c97fb5e9c2f2243ed,ac9d42d6c4184de2bcc4b31d6527ac7c,01003,1,2500,Occupied,2013-03-15,,2024-09-05,2018-05-23,2020-11-10
d4b6ccb03dc7480eb3dce51609ed3f98,ac9d42d6c4184de2bcc4b31d6527ac7c,01004,1,2500,Vacant,2007-12-22,2023-06-17,,2020-01-26,2021-04-13
2729374dff5e40c49ab4f4346df0ad8a,ac9d42d6c4184de2bcc4b31d6527ac7c,01005,1,2500,Occupied,1983-11-15,,2024-12-12,2021-06-10,2022-10-09
6d0cf8a60d9146e2b03db815ff18cf27,ac9d42d6c4184de2bcc4b31d6527ac7c,01006,1,2500,Vacant,2023-12-04,2021-07-07,,2024-05-05,2024-12-03
5a0b753a12284333bea13f4c256ecccb,47e30298dee04846be4076fba3670486,01001,1,2250,Occupied,1988-08-14,,2025-05-04,2020-10-10,2023-12-26
7e2c5eeafe854913810d904d06a860f6,47e30298dee04846be4076fba3670486,01002,1,2250,Occupied,1948-12-01,,2023-05-04,2024-04-21,2025-04-29
a191809c3df242559d678b95b9c928f0,47e30298dee04846be4076fba3670486,01003,1,2250,Occupied,1976-10-28,,2024-07-02,2020-07-31,2023-10-14
2a1fb2a9c3d24e8494e23ef4d868cdc4,47e30298dee04846be4076fba3670486,01004,1,2250,Occupied,2024-05-09,,2024-11-07,2018-03-22,2025-06-28
9f2000b99ca44afba72e74bd2c1a1b94,c8cc4a5421fc4a06a9e250a8bb2369ac,01001,1,2400,Vacant,2018-02-26,2024-12-22,,2016-05-06,2021-10-01
042635e90625406bb54dac47f8ed489a,c8cc4a5421fc4a06a9e250a8bb2369ac,01002,1,2400,Occupied,1982-12-07,,2021-05-21,2020-07-02,2024-08-17
267fdb96d5a84351abae4b0e61c9d039,c8cc4a5421fc4a06a9e250a8bb2369ac,01003,1,2400,Vacant,1978-12-04,2020-10-05,,2023-04-03,2024-11-25
18ea71baa0c54af5ba61f51b1487e566,c8cc4a5421fc4a06a9e250a8bb2369ac,01004,1,2400,Occupied,2014-10-18,,2023-11-12,2022-02-21,2025-04-24
2716fec9c5604f26ab23179a47847f6f,c8cc4a5421fc4a06a9e250a8bb2369ac,01005,1,2400,Occupied,2020-09-14,,2022-08-23,2020-10-08,2021-06-08
ede25d2e258949da9d7b7e2ffce646b6,9a93900714534953aef7c47af83d5d53,01001,1,2000,Vacant,2003-05-06,2025-01-01,,2019-06-19,2021-01-21
bcd65839cccb4558b476669756edabf4,9a93900714534953aef7c47af83d5d53,01002,1,2000,Occupied,1986-04-09,,2020-08-03,2023-11-17,2023-11-23
f59e2fcc28b74e629f09d4b26a905bd1,9a93900714534953aef7c47af83d5d53,01003,1,2000,Occupied,2017-04-17,,2023-10-15,2022-05-22,2022-08-14
390fc58f1db24ead8fb9c846e8eab748,9a93900714534953aef7c47af83d5d53,01004,1,2000,Occupied,1984-01-04,,2024-12-21,2016-09-15,2025-03-12
d2d0cdd767c9448ba93912b2195a81c1,a156c194ff164d3c84a2bc48997d9cd3,01001,1,2000,Occupied,1992-09-07,,2025-05-12,2019-07-22,2022-05-23
3f1b88c29b7e4494813c12e6c03e9e45,a156c194ff164d3c84a2bc48997d9cd3,01002,1,2000,Occupied,2016-08-12,,2020-10-01,2018-07-13,2024-12-03
0814e36ed0ae48e6b6e1c29289b16ed4,a156c194ff164d3c84a2bc48997d9cd3,01003,1,2000,Occupied,1953-04-16,,2022-08-11,2020-03-03,2023-01-01
2add810b00264726bc4eb8503bc7933c,8ae5f2dcfd0b48c985ce63f89565692d,01001,1,2500,Occupied,1954-02-07,,2023-07-09,2021-08-11,2022-04-06
5d385aa39e5d4b49b90aca8fdff07a89,8ae5f2dcfd0b48c985ce63f89565692d,02002,2,2500,Occupied,1968-01-01,,2021-03-23,2016-05-27,2020-09-24
90b4ed6d27164fdb891a6bab9e947d33,8ae5f2dcfd0b48c985ce63f89565692d,02003,2,2500,Occupied,1985-03-15,,2025-03-07,2020-07-23,2021-09-05
d554284afc414d95b4e128644b7fcc4c,8ae5f2dcfd0b48c985ce63f89565692d,01004,1,2500,Vacant,1983-01-19,2022-03-07,,2022-04-01,2025-01-14
2cb83a2ad9f345a7bba0c6f0d55008ba,8ae5f2dcfd0b48c985ce63f89565692d,03005,3,2500,Occupied,1951-07-20,,2024-10-11,2020-06-21,2020-06-24
5f69d27b90fc4ee492b2e285fdc2f89a,8ae5f2dcfd0b48c985ce63f89565692d,02006,2,2500,Occupied,2007-07-05,,2020-11-13,2021-04-10,2024-01-24
4ce8734d9b5247f9b6ef91acfd56b852,8ae5f2dcfd0b48c985ce63f89565692d,01007,1,2500,Occupied,1939-02-07,,2021-10-01,2019-09-20,2022-09-23
f7be8581c88a4faab343a238367544cc,8ae5f2dcfd0b48c985ce63f89565692d,03008,3,2500,Occupied,1964-09-15,,2023-02-09,2016-12-22,2020-04-29
2d72082b69334764ab87d5c1faae14e1,8ae5f2dcfd0b48c985ce63f89565692d,02009,2,2500,Occupied,1988-09-03,,2022-07-26,2021-06-17,2024-12-30
7d8df8b2b931441da9d19f19cc45af73,8ae5f2dcfd0b48c985ce63f89565692d,01010,1,2500,Occupied,1940-05-21,,2021-10-19,2024-05-29,2024-07-09
fdba292616284338a05dd881c324db97,8ae5f2dcfd0b48c985ce63f89565692d,03011,3,2500,Vacant,2022-08-15,2025-04-07,,2016-02-18,2024-05-18
1daf2360e1e74860be452c63a7f74cb6,8ae5f2dcfd0b48c985ce63f89565692d,03012,3,2500,Occupied,1947-03-22,,2022-07-27,2019-01-17,2019-05-15
1e6221071b414050b066c3cae87b5670,ff93ad65cf104e1287ca24cd181819e7,04001,4,2500,Occupied,1998-05-23,,2025-06-25,2022-12-15,2024-02-24
f9c41f15953b46a8bda9a9b01fe059e4,ff93ad65cf104e1287ca24cd181819e7,01002,1,2500,Occupied,1952-11-19,,2024-04-06,2019-07-18,2023-11-26
5c5d0a11f7b7428ebdee8057fa60f58e,ff93ad65cf104e1287ca24cd181819e7,04003,4,2500,Occupied,1939-01-01,,2023-06-15,2021-09-02,2025-05-06
d40600f996f94acfa3aa202dcce8307e,ff93ad65cf104e1287ca24cd181819e7,03004,3,2500,Occupied,1976-03-26,,2022-07-04,2016-01-06,2018-10-21
1f7601b239284b24a498a43354316ad4,ff93ad65cf104e1287ca24cd181819e7,03005,3,2500,Vacant,1978-06-23,2024-04-04,,2020-06-04,2025-03-15
cc91e99be9e44c63be672f035b2d2257,ff93ad65cf104e1287ca24cd181819e7,01006,1,2500,Occupied,1940-04-21,,2021-04-21,2021-03-04,2022-05-01
71c8fb57212e49e2860956bf7fd5e231,ff93ad65cf104e1287ca24cd181819e7,03007,3,2500,Vacant,2023-07-25,2021-12-11,,2020-05-11,2020-11-10
32ffd5d68877417ab1ecf1c198d8e046,ff93ad65cf104e1287ca24cd181819e7,01008,1,2500,Vacant,1987-02-27,2020-08-15,,2022-08-08,2024-05-13
34fc6b9de6ce47c1b484905a13aff383,ff93ad65cf104e1287ca24cd181819e7,03009,3,2500,Occupied,1966-01-04,,2021-07-23,2023-01-04,2023-01-06
344170df18ae4219819c7325d6c8f5f9,ff93ad65cf104e1287ca24cd181819e7,02010,2,2500,Occupied,2019-12-07,,2022-05-07,2019-09-29,2023-02-27
face685a750e433e8004e501f9816c33,ff93ad65cf104e1287ca24cd181819e7,01011,1,2500,Occupied,2008-09-18,,2021-08-12,2024-06-03,2025-06-17
2eaf7e49fd17476184abbd598a777569,ff93ad65cf104e1287ca24cd181819e7,03012,3,2500,Occupied,1960-05-22,,2023-04-28,2019-01-16,2019-03-12
18c52989837d4deb8412d12e4555fd86,ff93ad65cf104e1287ca24cd181819e7,02013,2,2500,Vacant,1944-04-01,2024-11-16,,2017-01-05,2021-08-17
a12199c98bd940128eb0bfc22bf33866,ff93ad65cf104e1287ca24cd181819e7,01014,1,2500,Vacant,1975-01-30,2024-09-15,,2023-01-18,2025-03-04
a4da83548551462f8d2e2a2b7da33d67,ff93ad65cf104e1287ca24cd181819e7,03015,3,2500,Occupied,2001-10-05,,2024-07-07,2022-06-30,2024-04-20
ceee8b801110407398e13b3e38a05044,ff93ad65cf104e1287ca24cd181819e7,03016,3,2500,Vacant,1993-01-19,2020-10-26,,2023-01-30,2024-09-10
03ff127a99e245c69981049b0a6d9617,0687eadad7804f2bb178e5e8b81c0140,04001,4,2500,Vacant,1979-11-09,2021-07-01,,2019-01-15,2025-07-24
1f01440641b349fbada4bf26389ab6f2,0687eadad7804f2bb178e5e8b81c0140,01002,1,2500,Occupied,1965-10-29,,2023-08-04,2019-02-08,2022-06-27
a6cffcb684b3404bbf8fe613c82726a6,0687eadad7804f2bb178e5e8b81c0140,03003,3,2500,Vacant,1977-05-14,2024-10-16,,2021-10-07,2022-04-04
c4ba47224ded4f7b87b2b72f93cd7d00,0687eadad7804f2bb178e5e8b81c0140,02004,2,2500,Vacant,1968-08-13,2021-11-09,,2019-04-04,2025-04-12
2749eb1d254e46ad9af039b550a0c47c,0687eadad7804f2bb178e5e8b81c0140,01005,1,2500,Occupied,2001-07-14,,2022-02-09,2024-07-05,2024-08-15
a6cbe3728122436f971cfbb2705ca7fe,0687eadad7804f2bb178e5e8b81c0140,02006,2,2500,Occupied,1951-01-12,,2024-11-20,2016-05-08,2025-06-14
589e2d4f6e5146508ce8055ef95a36dc,0687eadad7804f2bb178e5e8b81c0140,01007,1,2500,Vacant,1997-08-06,2023-10-23,,2019-10-26,2024-12-25
c6874798e141449c8fee87256eb7635d,0687eadad7804f2bb178e5e8b81c0140,03008,3,2500,Vacant,2009-06-25,2023-09-21,,2023-03-16,2024-02-05
c1f79ef109db43d5b7319fd6ff6569d7,0687eadad7804f2bb178e5e8b81c0140,03009,3,2500,Vacant,1965-04-19,2021-12-17,,2016-03-24,2021-09-03
00377564db2442e696f297e957edd57a,0687eadad7804f2bb178e5e8b81c0140,04010,4,2500,Vacant,1979-06-29,2022-07-20,,2017-06-12,2022-03-14
af4d7739f87e4c00ba626d27e003e164,0687eadad7804f2bb178e5e8b81c0140,04011,4,2500,Vacant,2001-11-19,2025-04-06,,2020-07-23,2025-02-15
b7953682fd1c46d79e91e99fb75e8968,0687eadad7804f2bb178e5e8b81c0140,03012,3,2500,Occupied,1978-12-05,,2024-01-06,2024-05-04,2025-06-02
d72c5a8880e24d519d55fbf201c0ef97,0687eadad7804f2bb178e5e8b81c0140,01013,1,2500,Occupied,1933-09-12,,2021-06-13,2021-04-25,2022-01-18
af1bf8b03d034d4baaeb02bca430d569,0687eadad7804f2bb178e5e8b81c0140,02014,2,2500,Vacant,1951-07-10,2024-04-18,,2018-05-17,2023-08-08
cfec54adcd0244ed97d906daa6a77808,0687eadad7804f2bb178e5e8b81c0140,03015,3,2500,Occupied,1962-01-18,,2020-10-22,2017-01-02,2018-09-02
4fd8afece72f44bcb7a39927f73bccb6,0687eadad7804f2bb178e5e8b81c0140,03016,3,2500,Occupied,2019-01-14,,2022-05-21,2021-03-19,2022-05-26
1268a5dcffb3449c8d1e72e304080ac6,0687eadad7804f2bb178e5e8b81c0140,01017,1,2500,Vacant,1999-12-25,2025-06-26,,2017-08-03,2022-12-23
e967948a31a249dfb1d0136070111372,0687eadad7804f2bb178e5e8b81c0140,03018,3,2500,Vacant,1971-03-24,2021-06-26,,2015-09-11,2017-01-06
bd32db61c29a4ba58d1b8d419a35d6d7,0687eadad7804f2bb178e5e8b81c0140,03019,3,2500,Vacant,1931-10-10,2024-10-20,,2016-03-20,2018-08-09
dcc8a1719fc64e57a9c63035d538b791,0687eadad7804f2bb178e5e8b81c0140,01020,1,2500,Occupied,1942-07-10,,2025-06-20,2018-05-03,2023-11-09
542f4a7e69b24a68a8a1f66c03461513,7119dc51e6854096b0f293eb7f8c5eb0,03001,3,2500,Occupied,1990-05-31,,2024-07-20,2019-09-27,2025-06-19
956481eb2a47442e98b20e461f38a19f,7119dc51e6854096b0f293eb7f8c5eb0,02002,2,2500,Occupied,1966-01-18,,2023-02-15,2016-11-15,2025-02-24
9f7dc84e58eb479790346bb203e81b96,7119dc51e6854096b0f293eb7f8c5eb0,02003,2,2500,Occupied,2017-04-30,,2025-06-22,2017-01-01,2020-12-05
3815403a5cac4e3c8e9288add876abd3,7119dc51e6854096b0f293eb7f8c5eb0,03004,3,2500,Occupied,2011-07-01,,2021-02-27,2018-10-23,2022-06-10
0621e273da93467e85e1f2df5c310f5f,7119dc51e6854096b0f293eb7f8c5eb0,02005,2,2500,Vacant,1960-06-26,2024-09-17,,2023-02-09,2024-03-10
d76f56d2ba8c486f81f1ff212dfc73ad,7119dc51e6854096b0f293eb7f8c5eb0,01006,1,2500,Occupied,1962-08-24,,2021-08-21,2023-12-21,2024-03-23
9200e43921b34f649272378c5abc2695,7119dc51e6854096b0f293eb7f8c5eb0,03007,3,2500,Occupied,1974-05-14,,2021-12-03,2023-02-25,2024-05-15
a0331b99137743089247a49c29d8ab9b,7119dc51e6854096b0f293eb7f8c5eb0,02008,2,2500,Occupied,1945-05-03,,2020-08-20,2019-09-03,2025-07-23
d91f359ad86d4defb61cec5afe3df4cb,7119dc51e6854096b0f293eb7f8c5eb0,01009,1,2500,Occupied,1919-12-10,,2022-01-19,2022-07-20,2024-05-27
5dba32f449674164858d4e3b8e7d0ba3,7119dc51e6854096b0f293eb7f8c5eb0,02010,2,2500,Occupied,1940-08-23,,2025-06-07,2020-03-30,2025-01-12
31a527d315d942b897c63c358a2dc7d9,8eb85a024141495fbb3adfe0c039e8de,01001,1,4000,Occupied,2011-02-27,,2025-05-24,2019-03-03,2021-05-11
195b0a0b9aa24c7c96159711507ed2a4,8eb85a024141495fbb3adfe0c039e8de,01002,1,4000,Vacant,1997-07-14,2024-07-04,,2017-01-14,2025-06-15
